iter	RMSE
1664	6399.35068
1665	6398.232791
1666	6397.438199
1667	6396.821013
1668	6396.670539
1669	6396.515323
1670	6395.830604
1671	6395.732502
1672	6395.562214
1673	6394.563805
1674	6394.279194
1675	6394.172148
1676	6393.883895
1677	6393.374264
1678	6393.155399
1679	6392.582414
1680	6392.442436
1681	6390.519798
1682	6385.153489
1683	6383.706987
1684	6383.055521
1685	6382.321879
1686	6381.184805
1687	6381.080054
1688	6379.663921
1689	6379.568923
1690	6377.778236
1691	6377.486168
1692	6375.815951
1693	6375.30823
1694	6374.655347
1695	6374.407038
1696	6373.765248
1697	6372.126226
1698	6371.394682
1699	6371.218988
1700	6370.79316
1701	6370.358069
1702	6369.683971
1703	6369.529777
1704	6368.453675
1705	6367.009258
1706	6366.409281
1707	6366.063771
1708	6364.687987
1709	6364.411002
1710	6364.29001
1711	6363.776608
1712	6363.695098
1713	6362.150421
1714	6361.913952
1715	6360.784439
1716	6359.787297
1717	6359.654445
1718	6359.533643
1719	6356.934014
1720	6356.215585
1721	6354.974548
1722	6354.811022
1723	6354.227846
1724	6353.747296
1725	6352.410093
1726	6351.350174
1727	6350.915436
1728	6349.831969
1729	6348.574242
1730	6348.052268
1731	6347.258134
1732	6343.044867
1733	6342.130659
1734	6341.88473
1735	6340.778356
1736	6340.261082
1737	6340.148063
1738	6339.499431
1739	6339.075972
1740	6338.950278
1741	6338.651077
1742	6337.601515
1743	6337.334878
1744	6336.189731
1745	6335.34853
1746	6334.967562
1747	6334.138581
1748	6333.75163
1749	6333.511849
1750	6333.429387
1751	6332.77275
1752	6331.444067
1753	6331.337084
1754	6330.659957
1755	6329.914047
1756	6329.157066
1757	6328.351829
1758	6327.660861
1759	6326.924458
1760	6325.605819
1761	6325.032914
1762	6324.739255
1763	6323.63721
1764	6323.159691
1765	6322.914716
1766	6321.197651
1767	6320.629141
1768	6318.119584
1769	6317.283595
1770	6317.033596
1771	6316.642775
1772	6316.17658
1773	6315.999914
1774	6315.590401
1775	6313.880661
1776	6312.601653
1777	6312.453407
1778	6312.229478
1779	6311.969958
1780	6310.831789
1781	6310.47787
1782	6309.337453
1783	6308.424294
1784	6308.202765
1785	6307.774943
1786	6307.14644
1787	6306.935323
1788	6306.575532
1789	6306.459083
1790	6305.943517
1791	6305.373631
1792	6305.114961
1793	6304.546979
1794	6304.45396
1795	6304.165563
1796	6303.374384
1797	6303.157768
1798	6303.075474
1799	6301.884786
1800	6300.505738
1801	6299.517164
1802	6298.990559
1803	6298.102786
1804	6297.635502
1805	6296.481436
1806	6295.905315
1807	6295.509501
1808	6295.441831
1809	6294.511081
1810	6294.057124
1811	6293.839904
1812	6293.194147
1813	6292.968966
1814	6292.281761
1815	6291.708654
1816	6291.385958
1817	6291.213979
1818	6290.836855
1819	6290.731732
1820	6290.492295
1821	6290.052217
1822	6289.891254
1823	6285.771965
1824	6284.539991
1825	6284.280747
1826	6284.073684
1827	6283.214442
1828	6282.3914
1829	6282.32217
1830	6280.417476
1831	6279.988046
1832	6278.139144
1833	6277.730853
1834	6277.449747
1835	6277.020682
1836	6276.83979
1837	6276.503833
1838	6276.411818
1839	6275.533065
1840	6275.434787
1841	6275.078303
1842	6274.76299
1843	6274.588282
1844	6274.260728
1845	6274.016117
1846	6273.791668
1847	6273.68626
1848	6273.072526
1849	6272.6281
1850	6272.392519
1851	6271.304866
1852	6270.92825
1853	6269.961451
1854	6269.694497
1855	6269.455678
1856	6269.381471
1857	6268.257181
1858	6268.070064
1859	6266.992184
1860	6266.83717
1861	6266.212525
1862	6265.221385
1863	6265.106159
1864	6264.939433
1865	6263.243473
1866	6263.20306
1867	6262.543328
1868	6262.37568
1869	6262.091608
1870	6261.994258
1871	6261.642702
1872	6260.946364
1873	6260.710343
1874	6260.516452
1875	6259.667076
1876	6257.40882
1877	6257.008007
1878	6256.515147
1879	6256.43053
1880	6256.284372
1881	6256.026521
1882	6255.935345
1883	6255.552105
1884	6254.594899
1885	6253.990978
1886	6253.068025
1887	6253.033818
1888	6252.485623
1889	6252.164609
1890	6251.75063
1891	6250.114974
1892	6249.536004
1893	6249.345189
1894	6248.622378
1895	6248.221287
1896	6248.005327
1897	6247.077781
1898	6245.611572
1899	6245.569047
1900	6245.035039
1901	6244.108765
1902	6243.807018
1903	6243.696821
1904	6243.130675
1905	6242.91825
1906	6242.528786
1907	6242.505942
1908	6241.113203
1909	6241.004672
1910	6240.577385
1911	6240.17492
1912	6240.008386
1913	6239.826992
1914	6239.483329
1915	6238.563373
1916	6237.674144
1917	6237.534119
1918	6236.754207
1919	6236.565859
1920	6236.489261
1921	6235.662053
1922	6235.404207
1923	6234.814151
1924	6233.302735
1925	6232.10272
1926	6231.820128
1927	6231.658232
1928	6231.54067
1929	6230.803206
1930	6230.501101
1931	6230.378938
1932	6230.076813
1933	6229.299974
1934	6228.942852
1935	6228.450061
1936	6228.161579
1937	6227.275444
1938	6226.859524
1939	6226.548354
1940	6226.057949
1941	6225.31869
1942	6224.807571
1943	6224.494579
1944	6223.098095
1945	6222.570752
1946	6222.12186
1947	6221.795841
1948	6221.214809
1949	6220.789601
1950	6220.702779
1951	6220.517384
1952	6219.645636
1953	6219.299712
1954	6219.109975
1955	6217.560626
1956	6216.117565
1957	6215.95526
1958	6215.792951
1959	6215.53256
1960	6214.943199
1961	6214.631431
1962	6214.455033
1963	6214.252241
1964	6213.514447
1965	6213.059736
1966	6212.80669
1967	6212.525515
1968	6212.329546
1969	6212.098565
1970	6211.406717
1971	6210.768748
1972	6210.624098
1973	6210.320437
1974	6210.118945
1975	6209.798324
1976	6209.562369
1977	6209.066603
1978	6208.633673
1979	6207.088314
1980	6205.70486
1981	6205.510399
1982	6205.182646
1983	6204.968635
1984	6204.622754
1985	6203.852496
1986	6202.655692
1987	6202.213692
1988	6201.971988
1989	6200.566981
1990	6199.725492
1991	6199.705654
1992	6199.003797
1993	6198.24722
1994	6197.762628
1995	6197.584887
1996	6197.380393
1997	6197.197176
1998	6196.421105
1999	6192.779349
2000	6192.68609
2001	6191.135887
2002	6190.259138
2003	6188.333885
2004	6187.99658
2005	6187.63333
2006	6186.757525
2007	6186.62211
2008	6186.059674
2009	6185.715329
2010	6185.58796
2011	6185.336671
2012	6185.164625
2013	6184.960008
2014	6184.754232
2015	6184.649611
2016	6184.361104
2017	6184.015512
2018	6183.040313
2019	6178.884984
2020	6178.611498
2021	6178.413011
2022	6177.913592
2023	6177.538496
2024	6176.724459
2025	6176.630669
2026	6176.184787
2027	6175.983913
2028	6175.768601
2029	6175.112518
2030	6174.235225
2031	6172.333276
2032	6172.00867
2033	6171.862823
2034	6171.242429
2035	6170.221878
2036	6169.705617
2037	6169.043399
2038	6168.919731
2039	6167.637828
2040	6167.257771
2041	6166.471284
2042	6166.074678
2043	6165.793686
2044	6165.655786
2045	6164.572433
2046	6164.495518
2047	6163.110312
2048	6159.150491
2049	6158.968163
2050	6158.652694
2051	6158.270057
2052	6158.156593
2053	6157.57245
2054	6157.236934
2055	6156.785305
2056	6155.149318
2057	6154.477424
2058	6153.907125
2059	6153.402531
2060	6153.175131
2061	6152.430012
2062	6150.556386
2063	6150.187737
2064	6149.963117
2065	6149.701388
2066	6149.444865
2067	6148.142376
2068	6147.92174
2069	6147.429412
2070	6146.985181
2071	6145.596899
2072	6145.414168
2073	6145.358768
2074	6144.973853
2075	6144.820112
2076	6144.479838
2077	6144.210333
2078	6143.737727
2079	6143.53144
2080	6142.411392
2081	6142.02339
2082	6141.469059
2083	6140.762868
2084	6139.43531
2085	6139.229169
2086	6138.9815
2087	6138.352556
2088	6138.165544
2089	6138.029638
2090	6137.679985
2091	6137.379976
2092	6135.889878
2093	6135.69059
2094	6135.594139
2095	6133.78221
2096	6133.528799
2097	6133.371865
2098	6133.311416
2099	6132.967597
2100	6132.793791
2101	6132.195896
2102	6131.836027
2103	6131.741551
2104	6130.561489
2105	6130.345163
2106	6130.206757
2107	6130.084632
2108	6129.850261
2109	6129.577495
2110	6129.534165
2111	6129.045304
2112	6128.82369
2113	6128.568911
2114	6128.251295
2115	6128.18265
2116	6127.270711
2117	6127.033032
2118	6126.808727
2119	6126.737157
2120	6125.732179
2121	6124.993035
2122	6121.781957
2123	6121.293351
2124	6120.719087
2125	6120.125255
2126	6119.300377
2127	6118.772245
2128	6118.607067
2129	6118.085576
2130	6117.50664
2131	6117.367069
2132	6117.273244
2133	6117.222251
2134	6116.802053
2135	6116.757176
2136	6116.445066
2137	6115.354744
2138	6115.072295
2139	6114.950159
2140	6114.936167
2141	6113.399779
2142	6112.839936
2143	6110.406941
2144	6109.89467
2145	6108.954616
2146	6108.699008
2147	6108.262174
2148	6108.067238
2149	6108.011499
2150	6107.917821
2151	6107.542804
2152	6106.431626
2153	6105.583586
2154	6105.324334
2155	6103.835171
2156	6103.271823
2157	6100.404043
2158	6099.866093
2159	6099.223471
2160	6097.577595
2161	6097.379978
2162	6097.031794
2163	6096.519861
2164	6095.326839
2165	6094.341251
2166	6094.045543
2167	6093.654754
2168	6093.105677
2169	6091.488872
2170	6091.275548
2171	6091.036172
2172	6090.689089
2173	6089.832417
2174	6088.511906
2175	6088.21855
2176	6087.595781
2177	6087.006624
2178	6086.669854
2179	6086.261897
2180	6085.956425
2181	6085.885546
2182	6085.610224
2183	6085.366231
2184	6085.230024
2185	6084.997147
2186	6084.323073
2187	6083.436497
2188	6083.336873
2189	6083.23549
2190	6082.894995
2191	6082.563565
2192	6081.346115
2193	6080.926956
2194	6080.304027
2195	6079.926134
2196	6079.703902
2197	6079.594542
2198	6079.444719
2199	6079.41276
2200	6079.279352
2201	6078.981738
2202	6078.422831
2203	6078.198492
2204	6077.466177
2205	6077.343579
2206	6076.689482
2207	6075.681213
2208	6075.391932
2209	6074.424237
2210	6074.049793
2211	6073.390352
2212	6073.006746
2213	6072.904604
2214	6072.740526
2215	6072.298464
2216	6071.846681
2217	6071.37314
2218	6070.312601
2219	6070.13847
2220	6069.942602
2221	6069.768167
2222	6069.152315
2223	6068.711753
2224	6068.148375
2225	6067.483005
2226	6066.919807
2227	6066.508466
2228	6066.324234
2229	6066.171733
2230	6065.945764
2231	6065.40946
2232	6065.018883
2233	6064.978326
2234	6064.079515
2235	6064.000738
2236	6063.469847
2237	6063.403115
2238	6062.414395
2239	6062.063027
2240	6061.539906
2241	6061.134081
2242	6060.502058
2243	6060.27882
2244	6060.15705
2245	6059.353426
2246	6058.997761
2247	6058.08806
2248	6057.215595
2249	6056.932495
2250	6056.612888
2251	6056.194371
2252	6055.499429
2253	6055.394636
2254	6055.243331
2255	6055.099676
2256	6054.250923
2257	6054.058958
2258	6053.555463
2259	6052.361041
2260	6051.355788
2261	6050.908039
2262	6050.732171
2263	6050.447
2264	6048.104731
2265	6047.896361
2266	6047.547391
2267	6046.87209
2268	6046.720277
2269	6045.983855
2270	6045.756837
2271	6045.614431
2272	6045.435165
2273	6044.800616
2274	6044.741345
2275	6043.966932
2276	6043.577034
2277	6043.547245
2278	6041.224135
2279	6041.022905
2280	6040.870649
2281	6040.711604
2282	6040.383171
2283	6040.240638
2284	6039.357625
2285	6038.261944
2286	6038.028732
2287	6037.568481
2288	6037.199723
2289	6037.08044
2290	6036.751514
2291	6036.523559
2292	6036.276696
2293	6035.428544
2294	6035.393694
2295	6035.065563
2296	6034.965437
2297	6034.67125
2298	6034.494613
2299	6033.898794
2300	6033.675458
2301	6032.872442
2302	6032.338221
2303	6031.933091
2304	6031.77381
2305	6031.735984
2306	6031.456121
2307	6030.979408
2308	6029.67616
2309	6029.403593
2310	6028.442412
2311	6028.407522
2312	6028.278899
2313	6027.466884
2314	6026.841682
2315	6026.343307
2316	6026.097506
2317	6025.569784
2318	6025.549668
2319	6025.307977
2320	6024.822789
2321	6024.131625
2322	6023.970658
2323	6023.232342
2324	6022.520278
2325	6022.24857
2326	6022.073345
2327	6020.922414
2328	6020.648561
2329	6019.932046
2330	6019.756161
2331	6019.2036
2332	6017.764808
2333	6017.398095
2334	6017.327001
2335	6017.120823
2336	6016.934784
2337	6016.664305
2338	6016.467882
2339	6016.420775
2340	6016.016648
2341	6015.96213
2342	6015.902575
2343	6015.773684
2344	6014.321624
2345	6014.102896
2346	6013.750187
2347	6013.528473
2348	6011.795093
2349	6011.183087
2350	6011.047275
2351	6010.725228
2352	6009.642716
2353	6008.9062
2354	6008.536276
2355	6008.427105
2356	6008.039054
2357	6007.731681
2358	6007.520427
2359	6007.22549
2360	6006.736764
2361	6006.451285
2362	6006.319818
2363	6006.060732
2364	6003.974584
2365	6003.651861
2366	6003.328527
2367	6002.390789
2368	6001.80693
2369	6001.700606
2370	6001.400927
2371	6001.13955
2372	6000.921827
2373	6000.838953
2374	6000.804496
2375	6000.608445
2376	5999.899934
2377	5999.860422
2378	5999.576101
2379	5998.709092
2380	5998.425311
2381	5998.155483
2382	5997.858302
2383	5997.455302
2384	5996.73007
2385	5993.575779
2386	5993.402392
2387	5993.15286
2388	5992.758169
2389	5992.452392
2390	5992.201928
2391	5991.880059
2392	5991.72596
2393	5991.608747
2394	5991.527232
2395	5991.213954
2396	5991.046151
2397	5990.706962
2398	5990.628113
2399	5990.321036
2400	5989.048824
2401	5989.004775
2402	5988.894949
2403	5988.275543
2404	5987.840343
2405	5987.453935
2406	5987.197011
2407	5986.300517
2408	5985.936938
2409	5985.243369
2410	5985.1162
2411	5984.686727
2412	5983.371908
2413	5982.610705
2414	5982.528472
2415	5980.071968
2416	5979.980161
2417	5979.802803
2418	5979.702646
2419	5979.593544
2420	5979.218527
2421	5978.830369
2422	5978.752556
2423	5978.609746
2424	5978.235264
2425	5978.06024
2426	5977.92785
2427	5977.752518
2428	5977.124502
2429	5977.006406
2430	5976.185038
2431	5975.08523
2432	5974.846867
2433	5974.680694
2434	5974.256139
2435	5974.105763
2436	5973.682958
2437	5973.596126
2438	5973.301304
2439	5973.200142
2440	5972.231707
2441	5971.280429
2442	5970.59053
2443	5970.238834
2444	5969.186306
2445	5967.881213
2446	5967.529058
2447	5967.475591
2448	5966.470078
2449	5966.344302
2450	5966.169228
2451	5966.045836
2452	5965.884795
2453	5965.7608
2454	5965.660107
2455	5965.458419
2456	5965.324256
2457	5965.283618
2458	5965.07594
2459	5964.347369
2460	5964.252332
2461	5964.160879
2462	5963.821954
2463	5963.652185
2464	5963.508416
2465	5962.965589
2466	5962.402982
2467	5962.377272
2468	5962.14438
2469	5961.8466
2470	5961.740759
2471	5961.365218
2472	5960.785115
2473	5960.400243
2474	5959.634311
2475	5958.91046
2476	5958.852727
2477	5958.333409
2478	5957.994751
2479	5957.912476
2480	5957.468775
2481	5957.220731
2482	5956.734486
2483	5956.390948
2484	5955.846874
2485	5955.361714
2486	5955.020193
2487	5954.609204
2488	5953.966473
2489	5953.803908
2490	5953.683253
2491	5953.506908
2492	5953.403614
2493	5953.086832
2494	5952.87304
2495	5952.647263
2496	5951.21095
2497	5950.912922
2498	5950.762555
2499	5950.528011
2500	5950.111918
2501	5949.504054
2502	5949.333278
2503	5948.051699
2504	5947.790375
2505	5947.535333
2506	5947.204452
2507	5946.007852
2508	5945.494308
2509	5945.064371
2510	5944.762137
2511	5944.121639
2512	5944.034075
2513	5943.356909
2514	5943.167661
2515	5942.805643
2516	5942.588482
2517	5941.542756
2518	5941.236144
2519	5941.146437
2520	5940.778595
2521	5940.450938
2522	5940.334214
2523	5940.209385
2524	5939.422843
2525	5939.062998
2526	5938.941444
2527	5938.779969
2528	5938.372659
2529	5938.189555
2530	5937.392839
2531	5936.428171
2532	5936.263324
2533	5936.057634
2534	5935.284958
2535	5935.165729
2536	5935.091848
2537	5934.699303
2538	5934.139422
2539	5933.93456
2540	5933.730292
2541	5933.529321
2542	5933.285983
2543	5932.933577
2544	5932.713951
2545	5931.674299
2546	5931.417061
2547	5931.325704
2548	5930.975285
2549	5930.86709
2550	5930.614627
2551	5930.436093
2552	5930.259657
2553	5929.340726
2554	5928.914428
2555	5928.562965
2556	5928.155254
2557	5928.113759
2558	5927.936653
2559	5926.159288
2560	5925.892186
2561	5925.835937
2562	5925.766452
2563	5925.039966
2564	5924.624792
2565	5924.235464
2566	5923.67309
2567	5923.343284
2568	5922.446755
2569	5921.947722
2570	5921.07356
2571	5920.891427
2572	5920.663226
2573	5918.695754
2574	5918.453915
2575	5917.947618
2576	5917.70364
2577	5916.389299
2578	5916.065113
2579	5915.976531
2580	5915.320561
2581	5914.970701
2582	5914.504189
2583	5913.777525
2584	5912.66822
2585	5912.343829
2586	5912.225947
2587	5912.098112
2588	5911.979321
2589	5911.711276
2590	5910.008354
2591	5909.785464
2592	5909.584583
2593	5909.294712
2594	5909.153844
2595	5909.06365
2596	5908.828657
2597	5908.542369
2598	5908.343256
2599	5908.210511
2600	5908.043067
2601	5907.283925
2602	5906.959239
2603	5906.837628
2604	5905.890907
2605	5905.285735
2606	5904.955505
2607	5904.634615
2608	5902.988535
2609	5902.658479
2610	5902.528626
2611	5902.346826
2612	5902.25532
2613	5901.893813
2614	5900.948413
2615	5899.852708
2616	5899.643936
2617	5899.149017
2618	5898.92481
2619	5898.042703
2620	5897.848071
2621	5897.685168
2622	5897.590568
2623	5897.559739
2624	5897.286203
2625	5897.202176
2626	5897.116031
2627	5896.928019
2628	5896.76237
2629	5896.550768
2630	5895.355981
2631	5894.675944
2632	5894.55287
2633	5894.386248
2634	5894.222039
2635	5893.323198
2636	5892.980199
2637	5892.364928
2638	5892.256024
2639	5891.536903
2640	5891.323298
2641	5890.960817
2642	5890.292983
2643	5890.01911
2644	5889.303954
2645	5888.205174
2646	5888.100734
2647	5887.173708
2648	5887.025043
2649	5886.834589
2650	5886.724372
2651	5886.591442
2652	5886.530577
2653	5885.401296
2654	5885.308315
2655	5885.234111
2656	5885.10569
2657	5884.802801
2658	5884.591072
2659	5883.142688
2660	5882.997557
2661	5879.893813
2662	5879.717983
2663	5879.542755
2664	5878.584967
2665	5877.657654
2666	5877.426864
2667	5877.209107
2668	5876.385013
2669	5875.416396
2670	5875.278963
2671	5875.024111
2672	5874.752863
2673	5874.594175
2674	5874.157835
2675	5874.088042
2676	5873.335134
2677	5872.510497
2678	5872.270095
2679	5872.165068
2680	5871.893688
2681	5870.934349
2682	5870.700866
2683	5870.541461
2684	5870.285493
2685	5869.856728
2686	5869.67665
2687	5869.133344
2688	5867.39771
2689	5867.332698
2690	5866.944125
2691	5865.443673
2692	5865.228813
2693	5864.910613
2694	5864.393614
2695	5864.357443
2696	5863.969282
2697	5863.819725
2698	5863.324214
2699	5863.156096
2700	5863.036312
2701	5862.603977
2702	5861.581691
2703	5861.479513
2704	5861.276065
2705	5861.162629
2706	5860.910813
2707	5860.858198
2708	5860.785509
2709	5860.589336
2710	5860.430264
2711	5860.090207
2712	5859.544187
2713	5858.812533
2714	5858.691139
2715	5858.47299
2716	5858.382929
2717	5858.057053
2718	5857.767371
2719	5857.558316
2720	5857.288086
2721	5857.127098
2722	5856.900369
2723	5856.719284
2724	5856.28283
2725	5856.246305
2726	5855.580904
2727	5855.489581
2728	5855.166893
2729	5854.906599
2730	5854.580226
2731	5853.955438
2732	5853.320839
2733	5853.23009
2734	5852.969709
2735	5852.514397
2736	5852.062095
2737	5851.667635
2738	5851.448614
2739	5851.247559
2740	5850.991965
2741	5850.914279
2742	5850.875589
2743	5850.616018
2744	5850.481658
2745	5847.394796
2746	5847.08599
2747	5846.964048
2748	5846.697596
2749	5846.633573
2750	5846.390277
2751	5846.103981
2752	5845.981409
2753	5845.850601
2754	5845.555131
2755	5845.429802
2756	5845.227625
2757	5844.470695
2758	5844.161429
2759	5843.736238
2760	5843.584943
2761	5843.299729
2762	5842.973013
2763	5842.916575
2764	5842.303354
2765	5842.21762
2766	5842.061709
2767	5841.290637
2768	5840.390974
2769	5840.186791
2770	5840.080576
2771	5839.862953
2772	5839.181643
2773	5838.965817
2774	5838.431256
2775	5836.956149
2776	5836.702983
2777	5836.416517
2778	5836.077198
2779	5835.75527
2780	5834.694063
2781	5834.646405
2782	5834.381835
2783	5834.083034
2784	5833.920795
2785	5833.795828
2786	5833.699885
2787	5833.447189
2788	5832.735487
2789	5832.521868
2790	5832.325356
2791	5832.079935
2792	5831.988549
2793	5831.869043
2794	5831.597928
2795	5831.403524
2796	5831.226232
2797	5831.161733
2798	5831.084395
2799	5830.868269
2800	5830.458924
2801	5829.881388
2802	5829.191879
2803	5827.926394
2804	5827.508889
2805	5827.100837
2806	5827.051282
2807	5825.893031
2808	5825.332484
2809	5824.950291
2810	5823.949859
2811	5823.694903
2812	5821.931333
2813	5820.991626
2814	5820.9411
2815	5820.669782
2816	5820.045029
2817	5819.887299
2818	5819.732628
2819	5819.326175
2820	5819.289724
2821	5818.386966
2822	5818.2874
2823	5817.920981
2824	5817.769015
2825	5817.613061
2826	5817.402564
2827	5817.023526
2828	5816.956112
2829	5816.688592
2830	5814.745103
2831	5813.774801
2832	5813.604943
2833	5813.374983
2834	5813.297714
2835	5813.196528
2836	5812.815376
2837	5812.779191
2838	5812.685049
2839	5811.720537
2840	5811.531603
2841	5810.728564
2842	5810.051201
2843	5809.475319
2844	5809.351667
2845	5808.25771
2846	5807.522356
2847	5807.245501
2848	5806.808091
2849	5806.650922
2850	5805.930102
2851	5805.521147
2852	5805.477548
2853	5805.203051
2854	5803.759426
2855	5803.552725
2856	5803.388097
2857	5802.578709
2858	5802.457982
2859	5801.924972
2860	5801.857383
2861	5801.601456
2862	5801.540007
2863	5801.259794
2864	5801.017975
2865	5800.848973
2866	5800.614205
2867	5800.229461
2868	5799.355394
2869	5798.434469
2870	5797.587495
2871	5797.430076
2872	5796.965789
2873	5796.247147
2874	5796.11614
2875	5795.782458
2876	5795.367251
2877	5794.735464
2878	5794.527826
2879	5794.327564
2880	5794.06423
2881	5793.20554
2882	5793.061848
2883	5791.343428
2884	5791.261557
2885	5791.093193
2886	5790.971919
2887	5790.814013
2888	5790.399989
2889	5790.184499
2890	5789.842163
2891	5789.079222
2892	5788.9382
2893	5788.754988
2894	5788.411336
2895	5788.035943
2896	5787.873029
2897	5787.742448
2898	5787.550575
2899	5787.338676
2900	5787.281696
2901	5787.16373
2902	5786.358542
2903	5785.857321
2904	5785.047637
2905	5784.853826
2906	5784.746904
2907	5784.617485
2908	5784.180829
2909	5784.003939
2910	5783.71178
2911	5783.60946
2912	5783.364129
2913	5782.285909
2914	5782.035282
2915	5781.872816
2916	5781.637586
2917	5781.525671
2918	5781.389397
2919	5780.788459
2920	5780.446491
2921	5780.220763
2922	5780.109129
2923	5779.113581
2924	5778.37822
2925	5778.184802
2926	5776.58909
2927	5776.446836
2928	5775.673176
2929	5775.52874
2930	5775.450656
2931	5774.701248
2932	5774.25952
2933	5774.186668
2934	5774.082943
2935	5774.004223
2936	5773.685934
2937	5773.634377
2938	5773.044055
2939	5772.938149
2940	5772.897083
2941	5772.814641
2942	5772.283217
2943	5772.20756
2944	5772.082184
2945	5772.000657
2946	5771.651992
2947	5770.852052
2948	5770.655293
2949	5770.219434
2950	5769.501168
2951	5769.172744
2952	5768.875818
2953	5768.498535
2954	5768.31004
2955	5767.97444
2956	5767.77851
2957	5767.652728
2958	5767.421863
2959	5767.35696
2960	5767.18079
2961	5767.07323
2962	5766.896743
2963	5766.767541
2964	5766.517785
2965	5766.264309
2966	5766.166625
2967	5765.936937
2968	5765.542768
2969	5765.303161
2970	5764.83134
2971	5764.550269
2972	5764.509762
2973	5764.439569
2974	5764.343091
2975	5764.001384
2976	5763.73821
2977	5763.454921
2978	5763.354097
2979	5763.210589
2980	5763.090584
2981	5762.816852
2982	5762.707665
2983	5762.560429
2984	5762.142828
2985	5761.85946
2986	5761.367556
2987	5761.104262
2988	5760.931923
2989	5760.685936
2990	5759.168014
2991	5759.092803
2992	5758.844881
2993	5758.773071
2994	5758.134483
2995	5757.807268
2996	5757.408827
2997	5756.739124
2998	5756.652735
2999	5756.502557
3000	5756.385509
3001	5755.726216
3002	5755.568891
3003	5755.393909
3004	5755.008929
3005	5754.930877
3006	5752.582001
3007	5752.337517
3008	5752.026087
3009	5751.53675
3010	5751.124238
3011	5750.622116
3012	5750.409476
3013	5750.319272
3014	5750.192178
3015	5749.918142
3016	5749.441958
3017	5749.030845
3018	5748.938759
3019	5748.745901
3020	5748.696911
3021	5748.477378
3022	5748.105889
3023	5747.775932
3024	5747.674833
3025	5747.435412
3026	5747.257701
3027	5746.912187
3028	5746.619383
3029	5745.899718
3030	5745.526202
3031	5745.189581
3032	5744.229873
3033	5743.153616
3034	5743.034434
3035	5742.312147
3036	5741.830985
3037	5741.774485
3038	5741.669554
3039	5741.580765
3040	5741.301972
3041	5740.720125
3042	5740.123313
3043	5739.945065
3044	5739.029204
3045	5738.10947
3046	5737.93147
3047	5737.613976
3048	5737.146713
3049	5737.026163
3050	5736.829486
3051	5736.769519
3052	5736.551394
3053	5736.265209
3054	5736.036499
3055	5734.788378
3056	5734.669332
3057	5734.200896
3058	5733.868585
3059	5733.765686
3060	5733.755116
3061	5733.515736
3062	5733.368061
3063	5733.07581
3064	5733.066482
3065	5732.808106
3066	5731.544666
3067	5731.226818
3068	5730.266948
3069	5729.845749
3070	5727.756094
3071	5727.499346
3072	5727.404736
3073	5727.182208
3074	5727.115915
3075	5727.080745
3076	5726.958115
3077	5726.056676
3078	5726.018075
3079	5725.887952
3080	5725.759693
3081	5725.609328
3082	5725.527762
3083	5725.448374
3084	5725.188098
3085	5724.899476
3086	5724.59496
3087	5724.527703
3088	5724.443942
3089	5724.168984
3090	5724.012972
3091	5723.662941
3092	5722.903947
3093	5722.860031
3094	5722.540455
3095	5722.269455
3096	5722.086601
3097	5722.033644
3098	5721.845798
3099	5721.647043
3100	5721.458872
3101	5721.235179
3102	5720.956328
3103	5720.210687
3104	5719.847958
3105	5719.439704
3106	5719.356803
3107	5719.074744
3108	5718.846282
3109	5717.706328
3110	5717.55918
3111	5717.103684
3112	5717.081236
3113	5716.864542
3114	5716.794388
3115	5716.708019
3116	5716.594521
3117	5716.461688
3118	5716.403066
3119	5716.033235
3120	5715.891346
3121	5715.79935
3122	5715.6534
3123	5715.530838
3124	5715.37303
3125	5715.098572
3126	5714.894279
3127	5714.27543
3128	5714.219281
3129	5713.870522
3130	5713.571346
3131	5713.187915
3132	5712.943617
3133	5712.799155
3134	5712.595092
3135	5711.289728
3136	5710.927993
3137	5710.686719
3138	5710.62835
3139	5710.521911
3140	5710.429516
3141	5710.333998
3142	5710.221623
3143	5709.836719
3144	5709.50455
3145	5709.222629
3146	5709.189847
3147	5708.891362
3148	5708.815801
3149	5708.542902
3150	5708.177557
3151	5707.978326
3152	5707.816562
3153	5707.732555
3154	5706.942084
3155	5705.040256
3156	5704.718432
3157	5704.632193
3158	5704.446898
3159	5704.317533
3160	5704.109416
3161	5703.931918
3162	5703.36376
3163	5703.274375
3164	5703.12623
3165	5702.989645
3166	5702.794921
3167	5702.317927
3168	5702.212271
3169	5702.087543
3170	5701.836517
3171	5701.674892
3172	5700.197229
3173	5699.890456
3174	5699.706258
3175	5699.401334
3176	5699.358174
3177	5699.289368
3178	5699.194289
3179	5698.782054
3180	5698.48928
3181	5698.30754
3182	5697.127495
3183	5697.054908
3184	5696.157185
3185	5695.557582
3186	5695.098449
3187	5694.804546
3188	5693.640994
3189	5693.027036
3190	5692.924651
3191	5692.648798
3192	5692.577092
3193	5692.435558
3194	5692.335354
3195	5692.050078
3196	5691.782011
3197	5691.443778
3198	5691.371431
3199	5691.296264
3200	5691.075143
3201	5690.716822
3202	5690.696149
3203	5690.544544
3204	5690.189948
3205	5690.04898
3206	5689.960326
3207	5689.83627
3208	5689.768288
3209	5689.178351
3210	5688.872863
3211	5688.856883
3212	5688.715569
3213	5688.587726
3214	5687.861345
3215	5687.751659
3216	5687.551712
3217	5687.287821
